offer_id,customer_id,campaign_id,product_name,lead_source,decile_group,loan_amount,interest_rate
OFFER-03080,CUST-9CD2D17B,CMP-003,Signature Credit Card,Partner_Referral,7,6000,10.99
OFFER-03081,CUST-9CD2D17B,CMP-009,Personal Loan,Partner_Referral,10,30000,5.99
OFFER-03082,CUST-9CFB99F7,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03083,CUST-9D02D138,CMP-002,Personal Loan,Cold_Bought_List,1,5000,18.99
OFFER-03084,CUST-9D0FB6A7,CMP-003,Personal Loan,Cold_Bought_List,1,6000,21.49
OFFER-03085,CUST-9D129825,CMP-001,Personal Loan,Cold_Bought_List,1,2000,22.99
OFFER-03086,CUST-9D1BB68F,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03087,CUST-9D274E5A,CMP-003,Signature Credit Card,Partner_Referral,7,7500,10.99
OFFER-03088,CUST-9D296FF9,CMP-001,Personal Loan,Organic_Web_Form,9,30000,6.49
OFFER-03089,CUST-9D327443,CMP-003,Personal Loan,Organic_Web_Form,4,5000,14.99
OFFER-03090,CUST-9D3E13EF,CMP-003,Signature Credit Card,Partner_Referral,6,2000,12.49
OFFER-03091,CUST-9D3E13EF,CMP-005,Signature Credit Card,Organic_Web_Form,8,10000,11.99
OFFER-03092,CUST-9D5837D7,CMP-008,Signature Credit Card,Organic_Web_Form,10,15000,9.99
OFFER-03093,CUST-9D5BDC01,CMP-003,Signature Credit Card,Cold_Bought_List,2,2000,21.99
OFFER-03094,CUST-9D627351,CMP-002,Signature Credit Card,Organic_Web_Form,9,8000,14.99
OFFER-03095,CUST-9D7CB61C,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,18.49
OFFER-03096,CUST-9D7CB61C,CMP-007,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-03097,CUST-9D7CB61C,CMP-008,Signature Credit Card,Organic_Web_Form,8,6000,16.99
OFFER-03098,CUST-9D9CC72E,CMP-006,Personal Loan,Partner_Referral,4,8000,12.49
OFFER-03099,CUST-9DAA6AA8,CMP-002,Personal Loan,Organic_Web_Form,5,8000,10.49
OFFER-03100,CUST-9DD16360,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03101,CUST-9DD4EEA4,CMP-001,Personal Loan,Organic_Web_Form,5,5000,10.49
OFFER-03102,CUST-9E145251,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03103,CUST-9E1FB6FE,CMP-001,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03104,CUST-9E1FB6FE,CMP-007,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03105,CUST-9E2EC222,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03106,CUST-9E481631,CMP-006,Personal Loan,Partner_Referral,10,30000,6.99
OFFER-03107,CUST-9E59CD9D,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03108,CUST-9E59CD9D,CMP-008,Personal Loan,Cold_Bought_List,1,4000,17.99
OFFER-03109,CUST-9E67CE74,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,24.99
OFFER-03110,CUST-9E8EAB60,CMP-008,Personal Loan,Organic_Web_Form,8,12000,7.99
OFFER-03111,CUST-9EA403F5,CMP-003,Signature Credit Card,Organic_Web_Form,10,7500,11.49
OFFER-03112,CUST-9EA8105B,CMP-002,Signature Credit Card,Organic_Web_Form,4,500,18.99
OFFER-03113,CUST-9EB982D7,CMP-006,Personal Loan,Cold_Bought_List,2,3000,14.99
OFFER-03114,CUST-9EBA09DB,CMP-009,Signature Credit Card,Cold_Bought_List,4,1500,18.49
OFFER-03115,CUST-9EC34481,CMP-003,Signature Credit Card,Cold_Bought_List,1,1500,24.99
OFFER-03116,CUST-9EC918C3,CMP-002,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-03117,CUST-9EE59752,CMP-003,Personal Loan,Cold_Bought_List,1,1000,29.99
OFFER-03118,CUST-9EE630BE,CMP-001,Signature Credit Card,Organic_Web_Form,2,1000,22.99
OFFER-03119,CUST-9EF976CD,CMP-006,Personal Loan,Partner_Referral,4,8000,12.5
OFFER-03120,CUST-9F310A6B,CMP-002,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-03121,CUST-9F583C90,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03122,CUST-9F605843,CMP-003,Personal Loan,Organic_Web_Form,6,8000,12.0
OFFER-03123,CUST-9F69D93E,CMP-007,Signature Credit Card,Cold_Bought_List,2,200,24.99
OFFER-03124,CUST-9F6AB2BA,CMP-009,Personal Loan,Cold_Bought_List,1,2500,24.99
OFFER-03125,CUST-9FBC6E1E,CMP-001,Personal Loan,Organic_Web_Form,5,15000,12.5
OFFER-03126,CUST-9FBC6E1E,CMP-003,Personal Loan,Organic_Web_Form,5,15000,16.75
OFFER-03127,CUST-9FCB6EC4,CMP-002,Signature Credit Card,Cold_Bought_List,8,5000,17.99
OFFER-03128,CUST-9FDE1C60,CMP-005,Signature Credit Card,Organic_Web_Form,9,7500,11.99
OFFER-03129,CUST-9FE1BBB1,CMP-003,Personal Loan,Organic_Web_Form,7,15000,9.49
OFFER-03130,CUST-9FE56A35,CMP-003,Signature Credit Card,Cold_Bought_List,1,250,27.99
OFFER-03131,CUST-9FE910D3,CMP-009,Personal Loan,Organic_Web_Form,10,30000,6.49
OFFER-03132,CUST-9FF4DDC9,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,18.99
OFFER-03133,CUST-A004D67B,CMP-001,Signature Credit Card,Organic_Web_Form,5,1500,18.99
OFFER-03134,CUST-A006B483,CMP-002,Signature Credit Card,Cold_Bought_List,1,2000,21.99
OFFER-03135,CUST-A03B0169,CMP-002,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-03136,CUST-A03B0169,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03137,CUST-A0493215,CMP-003,Personal Loan,Cold_Bought_List,1,1000,29.99
OFFER-03138,CUST-A04B982A,CMP-001,Signature Credit Card,Cold_Bought_List,4,1000,18.49
OFFER-03139,CUST-A08D18E1,CMP-003,Signature Credit Card,Organic_Web_Form,10,25000,5.99
OFFER-03140,CUST-A09C32E6,CMP-001,Personal Loan,Organic_Web_Form,9,25000,6.99
OFFER-03141,CUST-A0A6E4FF,CMP-002,Signature Credit Card,Partner_Referral,7,7500,16.99
OFFER-03142,CUST-A0D35655,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03143,CUST-A0E5F80B,CMP-006,Personal Loan,Partner_Referral,4,6000,11.49
OFFER-03144,CUST-A14BB9D7,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03145,CUST-A15328EF,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03146,CUST-A153DE68,CMP-001,Signature Credit Card,Cold_Bought_List,2,1500,21.99
OFFER-03147,CUST-A15B2150,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,18.99
OFFER-03148,CUST-A15B2150,CMP-007,Signature Credit Card,Organic_Web_Form,7,4000,14.99
OFFER-03149,CUST-A167FD13,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-03150,CUST-A16A028D,CMP-007,Signature Credit Card,Partner_Referral,9,7500,6.99
OFFER-03151,CUST-A16C014F,CMP-002,Personal Loan,Partner_Referral,5,12000,10.99
OFFER-03152,CUST-A16C72D5,CMP-008,Signature Credit Card,Cold_Bought_List,1,2500,18.99
OFFER-03153,CUST-A16DE781,CMP-002,Signature Credit Card,Cold_Bought_List,1,500,27.99
OFFER-03154,CUST-A172766B,CMP-002,Personal Loan,Partner_Referral,8,12000,8.49
OFFER-03155,CUST-A172A897,CMP-002,Signature Credit Card,Cold_Bought_List,4,4000,16.99
OFFER-03156,CUST-A172A897,CMP-003,Business Loan,Organic_Web_Form,8,30000,9.5
OFFER-03157,CUST-A17A857F,CMP-003,Signature Credit Card,Partner_Referral,7,3000,14.49
OFFER-03158,CUST-A1AF5F27,CMP-003,Personal Loan,Partner_Referral,10,25000,6.99
OFFER-03159,CUST-A1B878C6,CMP-003,Signature Credit Card,Organic_Web_Form,6,3500,13.99
OFFER-03160,CUST-A1B9C3E9,CMP-002,Personal Loan,Cold_Bought_List,4,5000,16.99
OFFER-03161,CUST-A1F1742D,CMP-006,Signature Credit Card,Cold_Bought_List,4,500,21.99
OFFER-03162,CUST-A1F1742D,CMP-008,Signature Credit Card,Cold_Bought_List,2,1000,24.99
OFFER-03163,CUST-A2039D77,CMP-001,Personal Loan,Partner_Referral,9,20000,7.0
OFFER-03164,CUST-A22FB4B3,CMP-009,Personal Loan,Organic_Web_Form,4,7000,11.49
OFFER-03165,CUST-A244633B,CMP-003,Personal Loan,Cold_Bought_List,4,5000,17.99
OFFER-03166,CUST-A28265EF,CMP-001,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-03167,CUST-A2893F8F,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-03168,CUST-A2893F8F,CMP-007,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-03169,CUST-A29F832A,CMP-003,Signature Credit Card,Partner_Referral,10,3000,6.99
OFFER-03170,CUST-A29F832A,CMP-009,Personal Loan,Partner_Referral,8,25000,7.99
OFFER-03171,CUST-A2BC32BD,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03172,CUST-A2D1ADC9,CMP-002,Signature Credit Card,Organic_Web_Form,10,10000,6.99
OFFER-03173,CUST-A2EA4B1E,CMP-005,Signature Credit Card,Organic_Web_Form,9,1000,14.99
OFFER-03174,CUST-A2FA3AFD,CMP-001,Signature Credit Card,Cold_Bought_List,7,6000,15.49
OFFER-03175,CUST-A2FFC42D,CMP-002,Personal Loan,Organic_Web_Form,2,5000,14.99
OFFER-03176,CUST-A3019F91,CMP-004,Signature Credit Card,Partner_Referral,4,3000,18.49
OFFER-03177,CUST-A305AC28,CMP-002,Signature Credit Card,Cold_Bought_List,3,1000,24.99
OFFER-03178,CUST-A3110E41,CMP-002,Signature Credit Card,Organic_Web_Form,5,4000,17.99
OFFER-03179,CUST-A3110E41,CMP-008,Signature Credit Card,Organic_Web_Form,5,3000,15.99
OFFER-03180,CUST-A3112306,CMP-002,Personal Loan,Organic_Web_Form,2,7500,14.99
OFFER-03181,CUST-A3112306,CMP-003,Personal Loan,Organic_Web_Form,7,8000,9.49
OFFER-03182,CUST-A3112306,CMP-004,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-03183,CUST-A32F3095,CMP-005,Signature Credit Card,Organic_Web_Form,9,12000,14.99
OFFER-03184,CUST-A33DA4FC,CMP-003,Personal Loan,Organic_Web_Form,6,8000,10.99
OFFER-03185,CUST-A35C06AA,CMP-002,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-03186,CUST-A35E0FA9,CMP-002,Signature Credit Card,Organic_Web_Form,7,8000,15.49
OFFER-03187,CUST-A3667F4C,CMP-003,Personal Loan,Organic_Web_Form,4,5000,12.5
OFFER-03188,CUST-A366A9A7,CMP-008,Signature Credit Card,Partner_Referral,10,12000,14.0
OFFER-03189,CUST-A375A3D2,CMP-003,Signature Credit Card,Organic_Web_Form,5,15000,12.5
OFFER-03190,CUST-A3899A8B,CMP-006,Personal Loan,Organic_Web_Form,5,6000,10.99
OFFER-03191,CUST-A38CFC2D,CMP-001,Signature Credit Card,Partner_Referral,9,7500,10.99
OFFER-03192,CUST-A3986C79,CMP-006,Personal Loan,Organic_Web_Form,7,12000,7.49
OFFER-03193,CUST-A3994CD7,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-03194,CUST-A3994CD7,CMP-007,Signature Credit Card,Cold_Bought_List,1,2000,21.99
OFFER-03195,CUST-A3A5EAC5,CMP-001,Signature Credit Card,Organic_Web_Form,8,7500,12.99
OFFER-03196,CUST-A3A5EAC5,CMP-008,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-03197,CUST-A3ABFBB0,CMP-007,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-03198,CUST-A3C05B6E,CMP-002,Signature Credit Card,Partner_Referral,7,6000,13.49
OFFER-03199,CUST-A3C05B6E,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03200,CUST-A3C05B6E,CMP-009,Signature Credit Card,Cold_Bought_List,4,3000,18.99
OFFER-03201,CUST-A3D3DC46,CMP-001,Signature Credit Card,Cold_Bought_List,2,1500,21.99
OFFER-03202,CUST-A3D3DC46,CMP-008,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-03203,CUST-A3DBBBEA,CMP-006,Personal Loan,Organic_Web_Form,4,8000,12.5
OFFER-03204,CUST-A3E12786,CMP-001,Personal Loan,Cold_Bought_List,1,5000,24.99
OFFER-03205,CUST-A3E1B315,CMP-001,Personal Loan,Partner_Referral,8,15000,7.49
OFFER-03206,CUST-A3E1B315,CMP-003,Personal Loan,Partner_Referral,8,15000,12.5
OFFER-03207,CUST-A3E1B315,CMP-005,Personal Loan,Partner_Referral,8,15000,12.5
OFFER-03208,CUST-A3E1B315,CMP-011,Personal Loan,Partner_Referral,5,5000,12.5
OFFER-03209,CUST-A3F539BA,CMP-002,Signature Credit Card,Partner_Referral,7,7500,9.99
OFFER-03210,CUST-A40C54D6,CMP-001,Signature Credit Card,Organic_Web_Form,4,500,18.49
OFFER-03211,CUST-A423D5A4,CMP-001,Personal Loan,Cold_Bought_List,1,3000,18.99
OFFER-03212,CUST-A44581D3,CMP-003,Personal Loan,Organic_Web_Form,8,12000,8.49
OFFER-03213,CUST-A4629848,CMP-003,Personal Loan,Cold_Bought_List,2,2000,21.99
OFFER-03214,CUST-A46AF3EB,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,24.99
OFFER-03215,CUST-A491DF79,CMP-002,Signature Credit Card,Organic_Web_Form,7,6000,13.49
OFFER-03216,CUST-A497998E,CMP-007,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-03217,CUST-A4B63E38,CMP-007,Personal Loan,Organic_Web_Form,9,25000,6.99
OFFER-03218,CUST-A4BBC7A0,CMP-002,Personal Loan,Organic_Web_Form,4,5000,12.99
OFFER-03219,CUST-A4BD57DC,CMP-002,Personal Loan,Organic_Web_Form,4,5000,14.99
OFFER-03220,CUST-A4C8FDBD,CMP-004,Personal Loan,Organic_Web_Form,7,15000,9.49
OFFER-03221,CUST-A4D8987E,CMP-003,Personal Loan,Partner_Referral,10,30000,5.99
OFFER-03222,CUST-A4DF2C17,CMP-006,Personal Loan,Partner_Referral,4,8000,11.49
OFFER-03223,CUST-A4FD177A,CMP-002,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-03224,CUST-A50E1674,CMP-002,Personal Loan,Organic_Web_Form,7,8000,9.49
OFFER-03225,CUST-A52E8889,CMP-002,Personal Loan,Partner_Referral,5,5000,12.49
OFFER-03226,CUST-A52E8889,CMP-003,Personal Loan,Organic_Web_Form,10,25000,6.49
OFFER-03227,CUST-A5330D8D,CMP-006,Personal Loan,Cold_Bought_List,2,3000,22.99
OFFER-03228,CUST-A5417904,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03229,CUST-A5A22CE1,CMP-001,Signature Credit Card,Cold_Bought_List,2,1000,21.99
OFFER-03230,CUST-A5B00931,CMP-002,Personal Loan,Partner_Referral,7,12000,8.49
OFFER-03231,CUST-A5CC3248,CMP-003,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-03232,CUST-A5D240B3,CMP-001,Signature Credit Card,Organic_Web_Form,9,7500,9.99
OFFER-03233,CUST-A5E33494,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03234,CUST-A5E33494,CMP-008,Signature Credit Card,Cold_Bought_List,1,2000,21.99
OFFER-03235,CUST-A5E4A48C,CMP-002,Personal Loan,Partner_Referral,7,20000,6.99
OFFER-03236,CUST-A5E4A652,CMP-006,Personal Loan,Cold_Bought_List,4,2000,24.99
OFFER-03237,CUST-A5E9FC77,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03238,CUST-A5F5A3F6,CMP-003,Personal Loan,Cold_Bought_List,1,4000,24.99
OFFER-03239,CUST-A5FB69EA,CMP-002,Personal Loan,Partner_Referral,5,3000,18.49
OFFER-03240,CUST-A5FB69EA,CMP-007,Personal Loan,Cold_Bought_List,1,2000,22.99
OFFER-03241,CUST-A600803F,CMP-002,Personal Loan,Organic_Web_Form,3,5000,11.49
OFFER-03242,CUST-A600803F,CMP-008,Personal Loan,Organic_Web_Form,8,12000,7.99
OFFER-03243,CUST-A60E1A8A,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03244,CUST-A62ADF0A,CMP-001,Signature Credit Card,Cold_Bought_List,1,500,22.99
OFFER-03245,CUST-A64367F2,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-03246,CUST-A64EDA86,CMP-001,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-03247,CUST-A679F8DF,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03248,CUST-A685C1FB,CMP-002,Personal Loan,Organic_Web_Form,4,8000,12.49
OFFER-03249,CUST-A68E4391,CMP-002,Personal Loan,Cold_Bought_List,6,12000,10.99
OFFER-03250,CUST-A692ED29,CMP-007,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-03251,CUST-A69D9044,CMP-008,Signature Credit Card,Partner_Referral,5,1000,16.99
OFFER-03252,CUST-A6AA887D,CMP-006,Personal Loan,Partner_Referral,4,6000,18.49
OFFER-03253,CUST-A6B9777F,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-03254,CUST-A6B9777F,CMP-009,Personal Loan,Cold_Bought_List,4,8000,16.99
OFFER-03255,CUST-A6B9777F,CMP-010,Signature Credit Card,Cold_Bought_List,1,250,27.99
OFFER-03256,CUST-A6C809D2,CMP-006,Personal Loan,Cold_Bought_List,2,8000,14.99
OFFER-03257,CUST-A6D19272,CMP-008,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-03258,CUST-A6DDD5B9,CMP-001,Signature Credit Card,Partner_Referral,9,7500,14.99
OFFER-03259,CUST-A6E1D8EC,CMP-003,Signature Credit Card,Organic_Web_Form,10,7500,12.99
OFFER-03260,CUST-A70A7A39,CMP-009,Personal Loan,Organic_Web_Form,1,25000,6.5
OFFER-03261,CUST-A70BACBB,CMP-002,Personal Loan,Organic_Web_Form,7,12000,9.49
OFFER-03262,CUST-A70BACBB,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03263,CUST-A71046B3,CMP-001,Signature Credit Card,Organic_Web_Form,9,7500,12.99
OFFER-03264,CUST-A71BAB90,CMP-002,Signature Credit Card,Cold_Bought_List,2,1000,21.99
OFFER-03265,CUST-A71BAB90,CMP-003,Personal Loan,Cold_Bought_List,2,4000,21.99
OFFER-03266,CUST-A7358BA3,CMP-003,Signature Credit Card,Partner_Referral,8,7500,10.99
OFFER-03267,CUST-A7697627,CMP-006,Personal Loan,Organic_Web_Form,9,20000,6.99
OFFER-03268,CUST-A7698B3E,CMP-007,Personal Loan,Cold_Bought_List,2,8000,20.5
OFFER-03269,CUST-A77341F2,CMP-001,Signature Credit Card,Partner_Referral,8,12000,9.0
OFFER-03270,CUST-A7B4A653,CMP-002,Personal Loan,Partner_Referral,7,12000,9.49
OFFER-03271,CUST-A7B4A653,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03272,CUST-A7B4A653,CMP-007,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03273,CUST-A7C6A7DE,CMP-009,Signature Credit Card,Cold_Bought_List,2,1500,21.99
OFFER-03274,CUST-A7CB04E9,CMP-002,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-03275,CUST-A7DF25C0,CMP-001,Signature Credit Card,Organic_Web_Form,7,7500,9.99
OFFER-03276,CUST-A7ED32A7,CMP-006,Personal Loan,Cold_Bought_List,2,5000,14.99
OFFER-03277,CUST-A7F9285C,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03278,CUST-A7F9A88B,CMP-001,Signature Credit Card,Cold_Bought_List,4,4000,18.99
OFFER-03279,CUST-A80AE6DD,CMP-003,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03280,CUST-A8109466,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,24.99
OFFER-03281,CUST-A81AE3C8,CMP-006,Personal Loan,Cold_Bought_List,4,5000,21.99
OFFER-03282,CUST-A84A6A0E,CMP-002,Signature Credit Card,Partner_Referral,4,4000,16.99
OFFER-03283,CUST-A862799B,CMP-003,Signature Credit Card,Partner_Referral,7,7500,14.99
OFFER-03284,CUST-A862799B,CMP-009,Signature Credit Card,Cold_Bought_List,4,1500,18.49
OFFER-03285,CUST-A86FEA78,CMP-005,Signature Credit Card,Organic_Web_Form,9,7500,11.99
OFFER-03286,CUST-A8ABBF14,CMP-003,Signature Credit Card,Cold_Bought_List,10,10000,16.99
OFFER-03287,CUST-A8B4B453,CMP-001,Signature Credit Card,Organic_Web_Form,4,2000,18.99
OFFER-03288,CUST-A8BB30CE,CMP-009,Signature Credit Card,Cold_Bought_List,1,1000,22.99
OFFER-03289,CUST-A8D95035,CMP-003,Signature Credit Card,Organic_Web_Form,1,2000,24.99
OFFER-03290,CUST-A90C0883,CMP-002,Personal Loan,Partner_Referral,10,20000,6.99
OFFER-03291,CUST-A9136C0B,CMP-003,Personal Loan,Partner_Referral,4,8000,16.99
OFFER-03292,CUST-A91C34D6,CMP-001,Signature Credit Card,Organic_Web_Form,10,10000,12.99
OFFER-03293,CUST-A91D5D86,CMP-002,Signature Credit Card,Partner_Referral,7,6000,11.49
OFFER-03294,CUST-A91F91AB,CMP-002,Personal Loan,Organic_Web_Form,8,12000,9.49
OFFER-03295,CUST-A91F91AB,CMP-007,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03296,CUST-A92095DF,CMP-007,Signature Credit Card,Organic_Web_Form,7,7500,12.99
OFFER-03297,CUST-A9298B4A,CMP-006,Personal Loan,Cold_Bought_List,2,8000,18.49
OFFER-03298,CUST-A92DBC95,CMP-003,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03299,CUST-A95498F5,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03300,CUST-A97A709D,CMP-002,Signature Credit Card,Partner_Referral,10,3000,12.99
OFFER-03301,CUST-A97A709D,CMP-003,Signature Credit Card,Cold_Bought_List,1,4000,21.99
OFFER-03302,CUST-A97A709D,CMP-009,Personal Loan,Cold_Bought_List,1,5000,24.99
OFFER-03303,CUST-A982B711,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,24.99
OFFER-03304,CUST-A982B711,CMP-007,Signature Credit Card,Cold_Bought_List,2,1000,21.99
OFFER-03305,CUST-A99D28BE,CMP-006,Personal Loan,Partner_Referral,9,15000,6.99
OFFER-03306,CUST-A9A926BE,CMP-008,Signature Credit Card,Cold_Bought_List,2,2000,24.99
OFFER-03307,CUST-A9CCDEC5,CMP-002,Signature Credit Card,Cold_Bought_List,5,6000,18.49
OFFER-03308,CUST-A9E7267D,CMP-003,Personal Loan,Partner_Referral,7,20000,9.99
OFFER-03309,CUST-A9E93814,CMP-002,Signature Credit Card,Partner_Referral,7,7500,16.99
OFFER-03310,CUST-A9F0D395,CMP-004,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-03311,CUST-A9F0D395,CMP-005,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03312,CUST-AA0AEEB2,CMP-008,Signature Credit Card,Organic_Web_Form,4,6000,16.99
OFFER-03313,CUST-AA11C73B,CMP-001,Signature Credit Card,Cold_Bought_List,1,1000,24.99
OFFER-03314,CUST-AA11E6E0,CMP-002,Personal Loan,Cold_Bought_List,10,20000,5.99
OFFER-03315,CUST-AA23DD40,CMP-006,Personal Loan,Partner_Referral,4,6000,11.49
OFFER-03316,CUST-AA4E0595,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,24.99
OFFER-03317,CUST-AA4E0595,CMP-007,Signature Credit Card,Cold_Bought_List,2,1500,21.99
OFFER-03318,CUST-AA56AF22,CMP-001,Signature Credit Card,Cold_Bought_List,7,6000,15.99
OFFER-03319,CUST-AA6D36FA,CMP-009,Personal Loan,Organic_Web_Form,7,12000,8.49
OFFER-03320,CUST-AA8B8CF7,CMP-001,Signature Credit Card,Cold_Bought_List,1,2000,24.99
OFFER-03321,CUST-AAA33086,CMP-003,Signature Credit Card,Cold_Bought_List,4,1000,24.99
OFFER-03322,CUST-AABCBECE,CMP-006,Personal Loan,Partner_Referral,9,20000,6.99
OFFER-03323,CUST-AAFE5B60,CMP-001,Signature Credit Card,Organic_Web_Form,8,10000,12.99
OFFER-03324,CUST-AB06FED4,CMP-008,Signature Credit Card,Organic_Web_Form,5,4000,16.99
OFFER-03325,CUST-AB124CA7,CMP-006,Personal Loan,Partner_Referral,4,8000,14.49
OFFER-03326,CUST-AB34BDA9,CMP-002,Personal Loan,Organic_Web_Form,10,25000,6.99
OFFER-03327,CUST-AB34BDA9,CMP-003,Personal Loan,Organic_Web_Form,7,20000,6.99
OFFER-03328,CUST-AB4599EE,CMP-003,Signature Credit Card,Partner_Referral,7,8000,15.49
OFFER-03329,CUST-AB545666,CMP-002,Signature Credit Card,Organic_Web_Form,5,6000,13.99
OFFER-03330,CUST-AB56A997,CMP-001,Personal Loan,Partner_Referral,10,25000,6.99
OFFER-03331,CUST-AB608932,CMP-002,Signature Credit Card,Cold_Bought_List,7,4000,13.49
OFFER-03332,CUST-AB7CD8BE,CMP-002,Personal Loan,Organic_Web_Form,5,6000,12.99
OFFER-03333,CUST-AB8A0D73,CMP-002,Personal Loan,Partner_Referral,7,12000,8.49
OFFER-03334,CUST-AB91E56A,CMP-001,Signature Credit Card,Cold_Bought_List,4,3000,18.49
OFFER-03335,CUST-AB9AF5ED,CMP-003,Signature Credit Card,Cold_Bought_List,1,500,22.99
OFFER-03336,CUST-ABA33A47,CMP-002,Personal Loan,Organic_Web_Form,7,20000,9.49
OFFER-03337,CUST-ABA33A47,CMP-007,Personal Loan,Organic_Web_Form,10,30000,5.99
OFFER-03338,CUST-ABA7A8E1,CMP-002,Signature Credit Card,Cold_Bought_List,3,3000,17.99
OFFER-03339,CUST-ABABEB27,CMP-002,Personal Loan,Organic_Web_Form,5,8000,10.5
OFFER-03340,CUST-ABABEB27,CMP-009,Personal Loan,Organic_Web_Form,5,5000,11.49
OFFER-03341,CUST-ABE37E66,CMP-002,Personal Loan,Organic_Web_Form,10,20000,6.99
OFFER-03342,CUST-ABE66712,CMP-001,Signature Credit Card,Cold_Bought_List,2,500,21.99
OFFER-03343,CUST-ABFAC7CD,CMP-005,Signature Credit Card,Partner_Referral,9,7500,6.99
OFFER-03344,CUST-ABFF2734,CMP-001,Personal Loan,Cold_Bought_List,1,4000,17.99
OFFER-03345,CUST-AC19DD94,CMP-002,Signature Credit Card,Cold_Bought_List,2,1000,22.99
OFFER-03346,CUST-AC242242,CMP-003,Signature Credit Card,Partner_Referral,10,7500,10.99
OFFER-03347,CUST-AC309FE1,CMP-007,Personal Loan,Organic_Web_Form,10,25000,5.99
OFFER-03348,CUST-AC31AA26,CMP-002,Personal Loan,Cold_Bought_List,2,5000,16.99
OFFER-03349,CUST-AC332DED,CMP-002,Personal Loan,Organic_Web_Form,6,8000,10.99
OFFER-03350,CUST-AC33C2A4,CMP-003,Signature Credit Card,Partner_Referral,5,2000,16.99
